Query_ID	Doc_ID	Rank	Score
2	683	17	3.5
2	596	18	3.5
2	992	19	3.0
2	705	20	3.0
2	435	21	3.0
2	792	22	3.0
2	934	23	3.0
2	1164	24	3.0
2	57	25	3.0
2	197	26	3.0
2	300	27	3.0
2	12	28	3.0
2	999	29	3.0
2	206	30	3.0
2	340	31	3.0
2	560	32	3.0
2	815	33	3.0
2	92	34	3.0
2	691	35	3.0
2	808	36	3.0
2	1077	37	3.0
2	1386	38	3.0
2	692	39	3.0
2	1162	40	3.0
2	766	41	3.0
2	316	42	3.0
2	82	43	3.0
2	229	44	3.0
2	1165	45	3.0
2	991	46	3.0
2	246	47	3.0
2	746	48	3.0
2	816	49	3.0
2	1352	50	3.0
2	434	51	2.5
2	1392	52	2.5
2	187	53	2.5
2	1113	54	2.5
2	28	55	2.5
2	979	56	2.5
2	122	57	2.5
2	700	58	2.5
2	277	59	2.5
2	511	60	2.5
2	801	61	2.5
2	1382	62	2.5
2	548	63	2.5
2	600	64	2.5
2	479	65	2.5
2	1095	66	2.5
2	695	67	2.5
2	713	68	2.5
2	796	69	2.5
2	613	70	2.5
2	1343	71	2.5
2	1387	72	2.5
2	727	73	2.5
2	1344	74	2.5
2	980	75	2.5
2	1246	76	2.5
2	1290	77	2.5
2	238	78	2.5
2	1381	79	2.5
2	1260	80	2.5
2	795	81	2.5
2	946	82	2.5
2	440	83	2.5
2	260	84	2.5
2	757	85	2.5
2	211	86	2.5
2	689	87	2.5
2	857	88	2.5
2	275	89	2.5
2	693	90	2.5
2	288	91	2.5
2	1115	92	2.5
2	433	93	2.5
2	1167	94	2.5
2	781	95	2.5
2	8	96	2.0
2	893	97	2.0
2	712	98	2.0
2	441	99	2.0
2	985	100	2.0
2	269	101	2.0
2	614	102	2.0
2	1107	103	2.0
2	420	104	2.0
2	1096	105	2.0
2	1008	106	2.0
2	911	107	2.0
2	322	108	2.0
2	1171	109	2.0
2	124	110	2.0
2	618	111	2.0
2	80	112	2.0
2	431	113	2.0
2	49	114	2.0
2	848	115	2.0
2	1073	116	2.0
2	802	117	2.0
2	1226	118	2.0
2	874	119	2.0
2	1033	120	2.0
2	877	121	2.0
2	489	122	2.0
2	1349	123	2.0
2	422	124	2.0
2	849	125	2.0
2	1001	126	2.0
2	1218	127	2.0
2	986	128	2.0
2	1153	129	2.0
2	302	130	2.0
2	239	131	2.0
2	55	132	2.0
2	59	133	2.0
2	478	134	2.0
2	1156	135	2.0
2	170	136	2.0
2	987	137	2.0
2	751	138	2.0
2	782	139	2.0
2	1327	140	2.0
2	1374	141	2.0
2	1065	142	2.0
2	1010	143	2.0
2	1292	144	2.0
2	810	145	2.0
2	466	146	2.0
2	1328	147	2.0
2	567	148	2.0
2	1240	149	2.0
2	1159	150	2.0
2	803	151	2.0
2	966	152	2.0
2	73	153	2.0
2	615	154	2.0
2	685	155	2.0
2	58	156	2.0
2	779	157	2.0
2	1009	158	2.0
2	52	159	2.0
2	791	160	2.0
2	1006	161	2.0
2	935	162	2.0
2	1322	163	2.0
2	227	164	2.0
2	123	165	2.0
2	289	166	2.0
2	1003	167	2.0
2	758	168	2.0
2	247	169	2.0
2	409	170	2.0
2	1367	171	2.0
2	655	172	2.0
2	1131	173	2.0
2	549	174	2.0
2	426	175	2.0
2	1312	176	2.0
2	606	177	2.0
2	1011	178	2.0
2	416	179	2.0
2	173	180	2.0
2	1124	181	2.0
2	654	182	2.0
2	1007	183	2.0
2	1063	184	2.0
2	714	185	2.0
2	839	186	2.0
2	1338	187	2.0
2	805	188	2.0
2	927	189	2.0
2	1005	190	2.0
2	280	191	2.0
2	743	192	2.0
2	445	193	2.0
2	1225	194	2.0
2	1351	195	2.0
2	734	196	2.0
2	429	197	2.0
2	924	198	2.0
2	1051	199	2.0
2	716	200	2.0
3	340	1	3.0
3	584	2	3.0
3	399	3	3.0
3	174	4	3.0
3	809	5	3.0
3	992	6	2.5
3	1073	7	2.5
3	56	8	2.5
3	695	9	2.5
3	1159	10	2.5
3	808	11	2.5
3	766	12	2.5
3	82	13	2.5
3	689	14	2.5
3	1115	15	2.5
3	119	16	2.5
3	269	17	2.0
3	435	18	2.0
3	1096	19	2.0
3	240	20	2.0
3	529	21	2.0
3	144	22	2.0
3	57	23	2.0
3	1226	24	2.0
3	248	25	2.0
3	300	26	2.0
3	560	27	2.0
3	470	28	2.0
3	815	29	2.0
3	1094	30	2.0
3	181	31	2.0
3	980	32	2.0
3	1290	33	2.0
3	692	34	2.0
3	132	35	2.0
3	946	36	2.0
3	586	37	2.0
3	260	38	2.0
3	858	39	2.0
3	252	40	2.0
3	857	41	2.0
3	991	42	2.0
3	604	43	2.0
3	693	44	2.0
3	204	45	2.0
3	816	46	2.0
3	1352	47	2.0
3	1163	48	1.5
3	298	49	1.5
3	985	50	1.5
3	705	51	1.5
3	187	52	1.5
3	1204	53	1.5
3	124	54	1.5
3	934	55	1.5
3	122	56	1.5
3	277	57	1.5
3	862	58	1.5
3	54	59	1.5
3	801	60	1.5
3	802	61	1.5
3	947	62	1.5
3	482	63	1.5
3	363	64	1.5
3	120	65	1.5
3	1393	66	1.5
3	1041	67	1.5
3	634	68	1.5
3	1349	69	1.5
3	849	70	1.5
3	294	71	1.5
3	1153	72	1.5
3	999	73	1.5
3	479	74	1.5
3	218	75	1.5
3	1156	76	1.5
3	686	77	1.5
3	987	78	1.5
3	430	79	1.5
3	1374	80	1.5
3	1095	81	1.5
3	1065	82	1.5
3	1292	83	1.5
3	24	84	1.5
3	466	85	1.5
3	1328	86	1.5
3	567	87	1.5
3	5	88	1.5
3	45	89	1.5
3	691	90	1.5
3	1180	91	1.5
3	1360	92	1.5
3	532	93	1.5
3	73	94	1.5
3	713	95	1.5
3	796	96	1.5
3	1213	97	1.5
3	1077	98	1.5
3	711	99	1.5
3	798	100	1.5
3	1246	101	1.5
3	485	102	1.5
3	1322	103	1.5
3	1217	104	1.5
3	1	105	1.5
3	1162	106	1.5
3	1381	107	1.5
3	247	108	1.5
3	1367	109	1.5
3	655	110	1.5
3	61	111	1.5
3	1363	112	1.5
3	173	113	1.5
3	440	114	1.5
3	1122	115	1.5
3	135	116	1.5
3	232	117	1.5
3	633	118	1.5
3	1338	119	1.5
3	927	120	1.5
3	579	121	1.5
3	743	122	1.5
3	445	123	1.5
3	1225	124	1.5
3	734	125	1.5
3	917	126	1.5
3	944	127	1.5
3	211	128	1.5
3	1165	129	1.5
3	267	130	1.5
3	635	131	1.5
3	523	132	1.5
3	384	133	1.5
3	1307	134	1.5
3	339	135	1.5
3	1066	136	1.5
3	303	137	1.5
3	542	138	1.5
3	546	139	1.5
3	1337	140	1.5
3	396	141	1.5
3	873	142	1.5
3	540	143	1.5
3	433	144	1.5
3	566	145	1.5
3	383	146	1.5
3	1167	147	1.5
3	781	148	1.5
3	1221	149	1.5
3	442	150	1.5
3	23	151	1.5
3	8	152	1.0
3	233	153	1.0
3	893	154	1.0
3	712	155	1.0
3	1154	156	1.0
3	441	157	1.0
3	541	158	1.0
3	434	159	1.0
3	1300	160	1.0
3	1353	161	1.0
3	411	162	1.0
3	1392	163	1.0
3	428	164	1.0
3	614	165	1.0
3	1113	166	1.0
3	994	167	1.0
3	1107	168	1.0
3	806	169	1.0
3	28	170	1.0
3	346	171	1.0
3	979	172	1.0
3	1082	173	1.0
3	911	174	1.0
3	1376	175	1.0
3	1161	176	1.0
3	1372	177	1.0
3	984	178	1.0
3	1012	179	1.0
3	86	180	1.0
3	1050	181	1.0
3	1340	182	1.0
3	1087	183	1.0
3	792	184	1.0
3	1223	185	1.0
3	503	186	1.0
3	690	187	1.0
3	242	188	1.0
3	1164	189	1.0
3	597	190	1.0
3	1324	191	1.0
3	827	192	1.0
3	553	193	1.0
3	888	194	1.0
3	860	195	1.0
3	618	196	1.0
3	185	197	1.0
3	700	198	1.0
3	498	199	1.0
3	930	200	1.0
4	1082	1	5.5
4	56	2	5.5
4	340	3	5.5
4	174	4	5.5
4	470	5	5.0
4	692	6	5.0
4	809	7	5.0
4	992	8	4.5
4	269	9	4.5
4	300	10	4.5
4	1077	11	4.5
4	946	12	4.5
4	683	13	4.5
4	1139	14	4.5
4	693	15	4.5
4	204	16	4.5
4	28	17	4.0
4	511	18	4.0
4	57	19	4.0
4	482	20	4.0
4	206	21	4.0
4	560	22	4.0
4	751	23	4.0
4	695	24	4.0
4	691	25	4.0
4	1094	26	4.0
4	798	27	4.0
4	173	28	4.0
4	82	29	4.0
4	1287	30	4.0
4	991	31	4.0
4	696	32	4.0
4	797	33	4.0
4	705	34	3.5
4	410	35	3.5
4	122	36	3.5
4	970	37	3.5
4	1382	38	3.5
4	1073	39	3.5
4	561	40	3.5
4	197	41	3.5
4	248	42	3.5
4	488	43	3.5
4	1065	44	3.5
4	96	45	3.5
4	1159	46	3.5
4	808	47	3.5
4	796	48	3.5
4	227	49	3.5
4	238	50	3.5
4	789	51	3.5
4	61	52	3.5
4	1260	53	3.5
4	1312	54	3.5
4	1338	55	3.5
4	260	56	3.5
4	689	57	3.5
4	858	58	3.5
4	249	59	3.5
4	246	60	3.5
4	1115	61	3.5
4	816	62	3.5
4	1163	63	3.0
4	985	64	3.0
4	994	65	3.0
4	435	66	3.0
4	690	67	3.0
4	1143	68	3.0
4	848	69	3.0
4	802	70	3.0
4	877	71	3.0
4	1349	72	3.0
4	849	73	3.0
4	755	74	3.0
4	1153	75	3.0
4	1081	76	3.0
4	430	77	3.0
4	1292	78	3.0
4	1208	79	3.0
4	314	80	3.0
4	4	81	3.0
4	1180	82	3.0
4	1284	83	3.0
4	713	84	3.0
4	1133	85	3.0
4	988	86	3.0
4	779	87	3.0
4	1322	88	3.0
4	1162	89	3.0
4	247	90	3.0
4	409	91	3.0
4	1367	92	3.0
4	766	93	3.0
4	440	94	3.0
4	665	95	3.0
4	445	96	3.0
4	1351	97	3.0
4	917	98	3.0
4	499	99	3.0
4	211	100	3.0
4	1165	101	3.0
4	1085	102	3.0
4	523	103	3.0
4	125	104	3.0
4	166	105	3.0
4	604	106	3.0
4	546	107	3.0
4	1252	108	3.0
4	1276	109	3.0
4	596	110	3.0
4	783	111	3.0
4	382	112	3.0
4	433	113	3.0
4	771	114	3.0
4	1352	115	3.0
4	1167	116	3.0
4	1323	117	3.0
4	1078	118	2.5
4	434	119	2.5
4	1113	120	2.5
4	1107	121	2.5
4	1096	122	2.5
4	1204	123	2.5
4	984	124	2.5
4	124	125	2.5
4	1164	126	2.5
4	498	127	2.5
4	208	128	2.5
4	375	129	2.5
4	644	130	2.5
4	467	131	2.5
4	801	132	2.5
4	1262	133	2.5
4	874	134	2.5
4	1033	135	2.5
4	548	136	2.5
4	48	137	2.5
4	634	138	2.5
4	495	139	2.5
4	313	140	2.5
4	770	141	2.5
4	660	142	2.5
4	311	143	2.5
4	999	144	2.5
4	479	145	2.5
4	170	146	2.5
4	191	147	2.5
4	987	148	2.5
4	39	149	2.5
4	1325	150	2.5
4	815	151	2.5
4	223	152	2.5
4	466	153	2.5
4	567	154	2.5
4	5	155	2.5
4	1240	156	2.5
4	169	157	2.5
4	73	158	2.5
4	685	159	2.5
4	1205	160	2.5
4	423	161	2.5
4	535	162	2.5
4	1387	163	2.5
4	711	164	2.5
4	364	165	2.5
4	727	166	2.5
4	980	167	2.5
4	149	168	2.5
4	694	169	2.5
4	123	170	2.5
4	153	171	2.5
4	1	172	2.5
4	1381	173	2.5
4	1131	174	2.5
4	426	175	2.5
4	481	176	2.5
4	1354	177	2.5
4	714	178	2.5
4	521	179	2.5
4	232	180	2.5
4	1289	181	2.5
4	896	182	2.5
4	633	183	2.5
4	205	184	2.5
4	757	185	2.5
4	1308	186	2.5
4	1225	187	2.5
4	734	188	2.5
4	361	189	2.5
4	924	190	2.5
4	18	191	2.5
4	1190	192	2.5
4	267	193	2.5
4	324	194	2.5
4	279	195	2.5
4	1305	196	2.5
4	857	197	2.5
4	275	198	2.5
4	1307	199	2.5
4	394	200	2.5
5	999	1	1.5
5	1289	2	1.5
5	641	3	1.5
5	28	4	1.0
5	708	5	1.0
5	715	6	1.0
5	1272	7	1.0
5	57	8	1.0
5	777	9	1.0
5	495	10	1.0
5	56	11	1.0
5	197	12	1.0
5	709	13	1.0
5	887	14	1.0
5	815	15	1.0
5	1104	16	1.0
5	567	17	1.0
5	1159	18	1.0
5	1213	19	1.0
5	688	20	1.0
5	685	21	1.0
5	779	22	1.0
5	272	23	1.0
5	1387	24	1.0
5	711	25	1.0
5	813	26	1.0
5	1217	27	1.0
5	971	28	1.0
5	234	29	1.0
5	805	30	1.0
5	683	31	1.0
5	51	32	1.0
5	1305	33	1.0
5	1066	34	1.0
5	29	35	1.0
5	983	36	1.0
5	1252	37	1.0
5	329	38	1.0
5	540	39	1.0
5	304	40	1.0
5	557	41	0.5
5	712	42	0.5
5	1158	43	0.5
5	1056	44	0.5
5	441	45	0.5
5	580	46	0.5
5	541	47	0.5
5	434	48	0.5
5	1392	49	0.5
5	972	50	0.5
5	806	51	0.5
5	410	52	0.5
5	435	53	0.5
5	85	54	0.5
5	1200	55	0.5
5	1089	56	0.5
5	602	57	0.5
5	1096	58	0.5
5	1204	59	0.5
5	296	60	0.5
5	86	61	0.5
5	1238	62	0.5
5	786	63	0.5
5	792	64	0.5
5	1134	65	0.5
5	1223	66	0.5
5	1285	67	0.5
5	122	68	0.5
5	1164	69	0.5
5	185	70	0.5
5	347	71	0.5
5	700	72	0.5
5	498	73	0.5
5	930	74	0.5
5	1379	75	0.5
5	101	76	0.5
5	525	77	0.5
5	854	78	0.5
5	970	79	0.5
5	1309	80	0.5
5	644	81	0.5
5	401	82	0.5
5	1356	83	0.5
5	35	84	0.5
5	511	85	0.5
5	25	86	0.5
5	325	87	0.5
5	855	88	0.5
5	192	89	0.5
5	922	90	0.5
5	603	91	0.5
5	561	92	0.5
5	947	93	0.5
5	419	94	0.5
5	1299	95	0.5
5	508	96	0.5
5	1319	97	0.5
5	877	98	0.5
5	1102	99	0.5
5	989	100	0.5
5	172	101	0.5
5	599	102	0.5
5	1197	103	0.5
5	308	104	0.5
5	1138	105	0.5
5	294	106	0.5
5	962	107	0.5
5	755	108	0.5
5	1209	109	0.5
5	1230	110	0.5
5	1076	111	0.5
5	660	112	0.5
5	59	113	0.5
5	555	114	0.5
5	1394	115	0.5
5	333	116	0.5
5	1244	117	0.5
5	22	118	0.5
5	206	119	0.5
5	543	120	0.5
5	571	121	0.5
5	1157	122	0.5
5	68	123	0.5
5	1395	124	0.5
5	748	125	0.5
5	753	126	0.5
5	751	127	0.5
5	1390	128	0.5
5	1374	129	0.5
5	982	130	0.5
5	1065	131	0.5
5	861	132	0.5
5	1296	133	0.5
5	749	134	0.5
5	608	135	0.5
5	695	136	0.5
5	670	137	0.5
5	1333	138	0.5
5	415	139	0.5
5	444	140	0.5
5	306	141	0.5
5	1253	142	0.5
5	1186	143	0.5
5	305	144	0.5
5	955	145	0.5
5	1328	146	0.5
5	314	147	0.5
5	421	148	0.5
5	5	149	0.5
5	1240	150	0.5
5	96	151	0.5
5	312	152	0.5
5	63	153	0.5
5	359	154	0.5
5	60	155	0.5
5	1284	156	0.5
5	539	157	0.5
5	996	158	0.5
5	713	159	0.5
5	796	160	0.5
5	480	161	0.5
5	574	162	0.5
5	1133	163	0.5
5	988	164	0.5
5	1205	165	0.5
5	334	166	0.5
5	378	167	0.5
5	181	168	0.5
5	536	169	0.5
5	58	170	0.5
5	723	171	0.5
5	967	172	0.5
5	535	173	0.5
5	572	174	0.5
5	37	175	0.5
5	1077	176	0.5
5	575	177	0.5
5	568	178	0.5
5	791	179	0.5
5	137	180	0.5
5	727	181	0.5
5	297	182	0.5
5	1344	183	0.5
5	658	184	0.5
5	1246	185	0.5
5	1378	186	0.5
5	648	187	0.5
5	1166	188	0.5
5	1391	189	0.5
5	981	190	0.5
5	1191	191	0.5
5	153	192	0.5
5	238	193	0.5
5	666	194	0.5
5	373	195	0.5
5	976	196	0.5
5	357	197	0.5
5	760	198	0.5
5	515	199	0.5
5	577	200	0.5
6	683	1	2.5
6	1107	2	2.0
6	1204	3	2.0
6	999	4	2.0
6	987	5	2.0
6	688	6	2.0
6	58	7	2.0
6	779	8	2.0
6	836	9	2.0
6	662	10	2.0
6	432	11	2.0
6	675	12	2.0
6	544	13	2.0
6	435	14	1.5
6	420	15	1.5
6	1082	16	1.5
6	970	17	1.5
6	277	18	1.5
6	997	19	1.5
6	801	20	1.5
6	495	21	1.5
6	197	22	1.5
6	294	23	1.5
6	755	24	1.5
6	1218	25	1.5
6	986	26	1.5
6	491	27	1.5
6	1156	28	1.5
6	748	29	1.5
6	782	30	1.5
6	1374	31	1.5
6	861	32	1.5
6	815	33	1.5
6	691	34	1.5
6	96	35	1.5
6	966	36	1.5
6	713	37	1.5
6	1213	38	1.5
6	378	39	1.5
6	727	40	1.5
6	270	41	1.5
6	1062	42	1.5
6	256	43	1.5
6	1290	44	1.5
6	1386	45	1.5
6	950	46	1.5
6	1367	47	1.5
6	497	48	1.5
6	549	49	1.5
6	837	50	1.5
6	1106	51	1.5
6	522	52	1.5
6	805	53	1.5
6	418	54	1.5
6	1000	55	1.5
6	757	56	1.5
6	509	57	1.5
6	413	58	1.5
6	379	59	1.5
6	229	60	1.5
6	514	61	1.5
6	1074	62	1.5
6	635	63	1.5
6	702	64	1.5
6	857	65	1.5
6	1307	66	1.5
6	558	67	1.5
6	696	68	1.5
6	1281	69	1.5
6	902	70	1.5
6	433	71	1.5
6	1075	72	1.5
6	557	73	1.0
6	1078	74	1.0
6	1056	75	1.0
6	1163	76	1.0
6	434	77	1.0
6	269	78	1.0
6	705	79	1.0
6	411	80	1.0
6	428	81	1.0
6	1113	82	1.0
6	806	83	1.0
6	1332	84	1.0
6	28	85	1.0
6	602	86	1.0
6	979	87	1.0
6	984	88	1.0
6	86	89	1.0
6	1223	90	1.0
6	715	91	1.0
6	934	92	1.0
6	122	93	1.0
6	240	94	1.0
6	1164	95	1.0
6	498	96	1.0
6	538	97	1.0
6	80	98	1.0
6	195	99	1.0
6	511	100	1.0
6	325	101	1.0
6	561	102	1.0
6	802	103	1.0
6	682	104	1.0
6	989	105	1.0
6	793	106	1.0
6	56	107	1.0
6	1076	108	1.0
6	660	109	1.0
6	239	110	1.0
6	55	111	1.0
6	709	112	1.0
6	555	113	1.0
6	372	114	1.0
6	22	115	1.0
6	206	116	1.0
6	571	117	1.0
6	278	118	1.0
6	560	119	1.0
6	753	120	1.0
6	751	121	1.0
6	273	122	1.0
6	315	123	1.0
6	1325	124	1.0
6	887	125	1.0
6	134	126	1.0
6	306	127	1.0
6	1273	128	1.0
6	335	129	1.0
6	576	130	1.0
6	637	131	1.0
6	851	132	1.0
6	567	133	1.0
6	45	134	1.0
6	1159	135	1.0
6	255	136	1.0
6	60	137	1.0
6	1284	138	1.0
6	539	139	1.0
6	750	140	1.0
6	988	141	1.0
6	423	142	1.0
6	967	143	1.0
6	572	144	1.0
6	37	145	1.0
6	52	146	1.0
6	791	147	1.0
6	1377	148	1.0
6	1344	149	1.0
6	935	150	1.0
6	1391	151	1.0
6	149	152	1.0
6	289	153	1.0
6	373	154	1.0
6	998	155	1.0
6	1162	156	1.0
6	154	157	1.0
6	655	158	1.0
6	590	159	1.0
6	81	160	1.0
6	416	161	1.0
6	766	162	1.0
6	661	163	1.0
6	395	164	1.0
6	971	165	1.0
6	316	166	1.0
6	526	167	1.0
6	1132	168	1.0
6	1289	169	1.0
6	919	170	1.0
6	612	171	1.0
6	533	172	1.0
6	1258	173	1.0
6	121	174	1.0
6	280	175	1.0
6	767	176	1.0
6	1098	177	1.0
6	621	178	1.0
6	773	179	1.0
6	483	180	1.0
6	51	181	1.0
6	699	182	1.0
6	367	183	1.0
6	878	184	1.0
6	1231	185	1.0
6	858	186	1.0
6	1384	187	1.0
6	114	188	1.0
6	398	189	1.0
6	641	190	1.0
6	385	191	1.0
6	339	192	1.0
6	1280	193	1.0
6	394	194	1.0
6	1066	195	1.0
6	287	196	1.0
6	780	197	1.0
6	1373	198	1.0
6	626	199	1.0
6	1247	200	1.0
7	56	1	7.5
7	57	2	7.0
7	174	3	6.5
7	248	4	6.0
7	809	5	5.5
7	470	6	5.0
7	1082	7	4.5
7	1382	8	4.5
7	808	9	4.5
7	1077	10	4.5
7	683	11	4.5
7	48	12	4.0
7	197	13	4.0
7	796	14	4.0
7	711	15	4.0
7	692	16	4.0
7	1307	17	4.0
7	204	18	4.0
7	277	19	3.5
7	482	20	3.5
7	492	21	3.5
7	999	22	3.5
7	206	23	3.5
7	695	24	3.5
7	314	25	3.5
7	1133	26	3.5
7	1381	27	3.5
7	247	28	3.5
7	82	29	3.5
7	211	30	3.5
7	858	31	3.5
7	857	32	3.5
7	991	33	3.5
7	693	34	3.5
7	596	35	3.5
7	1352	36	3.5
7	992	37	3.0
7	434	38	3.0
7	705	39	3.0
7	1113	40	3.0
7	1096	41	3.0
7	122	42	3.0
7	340	43	3.0
7	751	44	3.0
7	430	45	3.0
7	815	46	3.0
7	567	47	3.0
7	1094	48	3.0
7	713	49	3.0
7	58	50	3.0
7	1387	51	3.0
7	798	52	3.0
7	238	53	3.0
7	1260	54	3.0
7	766	55	3.0
7	440	56	3.0
7	971	57	3.0
7	1289	58	3.0
7	805	59	3.0
7	924	60	3.0
7	689	61	3.0
7	1287	62	3.0
7	249	63	3.0
7	1115	64	3.0
7	433	65	3.0
7	816	66	3.0
7	1323	67	3.0
7	985	68	2.5
7	806	69	2.5
7	28	70	2.5
7	296	71	2.5
7	124	72	2.5
7	354	73	2.5
7	511	74	2.5
7	848	75	2.5
7	1073	76	2.5
7	1262	77	2.5
7	250	78	2.5
7	874	79	2.5
7	1033	80	2.5
7	849	81	2.5
7	300	82	2.5
7	709	83	2.5
7	479	84	2.5
7	560	85	2.5
7	1081	86	2.5
7	469	87	2.5
7	1292	88	2.5
7	466	89	2.5
7	691	90	2.5
7	1159	91	2.5
7	688	92	2.5
7	685	93	2.5
7	423	94	2.5
7	779	95	2.5
7	907	96	2.5
7	791	97	2.5
7	1322	98	2.5
7	227	99	2.5
7	123	100	2.5
7	758	101	2.5
7	1131	102	2.5
7	426	103	2.5
7	173	104	2.5
7	946	105	2.5
7	1124	106	2.5
7	839	107	2.5
7	633	108	2.5
7	1338	109	2.5
7	927	110	2.5
7	757	111	2.5
7	1225	112	2.5
7	244	113	2.5
7	1051	114	2.5
7	1165	115	2.5
7	731	116	2.5
7	1305	117	2.5
7	641	118	2.5
7	246	119	2.5
7	604	120	2.5
7	938	121	2.5
7	443	122	2.5
7	1167	123	2.5
7	797	124	2.5
7	10	125	2.5
7	1163	126	2.0
7	441	127	2.0
7	298	128	2.0
7	614	129	2.0
7	410	130	2.0
7	435	131	2.0
7	911	132	2.0
7	934	133	2.0
7	690	134	2.0
7	242	135	2.0
7	1324	136	2.0
7	498	137	2.0
7	970	138	2.0
7	80	139	2.0
7	431	140	2.0
7	717	141	2.0
7	54	142	2.0
7	801	143	2.0
7	802	144	2.0
7	947	145	2.0
7	363	146	2.0
7	548	147	2.0
7	877	148	2.0
7	634	149	2.0
7	1349	150	2.0
7	755	151	2.0
7	1001	152	2.0
7	600	153	2.0
7	677	154	2.0
7	1076	155	2.0
7	454	156	2.0
7	372	157	2.0
7	543	158	2.0
7	39	159	2.0
7	1374	160	2.0
